,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
NXP NPU,nxp,60,1273,13,98.98,4,99.69,85.00,13,4,0.2667,1.0000,0.4211,1273,9,99.29,7,99.45,70.00,8,2,0.2500,1.0000,0.4000,1273,16,98.74,7,99.45,85.00,15,2,0.1333,1.0000,0.2353
NXP NPU,nxp,62.5,1273,13,98.98,4,99.69,85.00,13,4,0.2667,1.0000,0.4211,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,12,2,0.1667,1.0000,0.2857
NXP NPU,nxp,65,1273,13,98.98,4,99.69,85.00,13,4,0.2667,1.0000,0.4211,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,12,2,0.1667,1.0000,0.2857
NXP NPU,nxp,67.5,1273,13,98.98,4,99.69,85.00,13,4,0.2667,1.0000,0.4211,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,12,2,0.1667,1.0000,0.2857
NXP NPU,nxp,70,1273,13,98.98,4,99.69,85.00,13,4,0.2667,1.0000,0.4211,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,12,2,0.1667,1.0000,0.2857
NXP NPU,nxp,72.5,1273,13,98.98,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,75,1273,13,98.98,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,77.5,1273,13,98.98,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,80,1273,13,98.98,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,9,99.29,7,99.45,70.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,7,99.45,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,82.5,1273,13,98.98,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,9,99.29,7,99.45,70.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,85,1273,13,98.98,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,9,99.29,7,99.45,70.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,87.5,1273,13,98.98,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,9,99.29,7,99.45,70.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,3,1,0.3333,0.5000,0.4000
NXP NPU,nxp,90,1273,13,98.98,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,9,99.29,7,99.45,70.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,3,1,0.3333,0.5000,0.4000
NXP NPU,nxp,92.5,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,70.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,95,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,70.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,97.5,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,70.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,100,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,70.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,7,99.45,85.00,0,0,0.0000,0.0000,0.0000
TMMA,ti,50,6138,8,99.87,7,99.89,80.00,8,2,0.2500,1.0000,0.4000,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,52.5,6138,8,99.87,7,99.89,80.00,8,2,0.2500,1.0000,0.4000,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,55,6138,8,99.87,7,99.89,80.00,8,2,0.2500,1.0000,0.4000,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,57.5,6138,8,99.87,7,99.89,80.00,8,2,0.2500,1.0000,0.4000,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,60,6138,8,99.87,7,99.89,80.00,8,2,0.2500,1.0000,0.4000,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,62.5,6138,8,99.87,7,99.89,80.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,8,2,0.2500,1.0000,0.4000,6138,16,99.74,2,99.97,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,65,6138,8,99.87,7,99.89,80.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,8,2,0.2500,1.0000,0.4000,6138,16,99.74,2,99.97,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,67.5,6138,8,99.87,7,99.89,80.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,8,2,0.2500,1.0000,0.4000,6138,16,99.74,2,99.97,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,70,6138,8,99.87,7,99.89,80.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,8,2,0.2500,1.0000,0.4000,6138,16,99.74,2,99.97,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,72.5,6138,8,99.87,7,99.89,80.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,2,99.97,100.00,10,2,0.2000,1.0000,0.3333
TMMA,ti,75,6138,8,99.87,7,99.89,80.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,2,99.97,100.00,10,2,0.2000,1.0000,0.3333
TMMA,ti,77.5,6138,8,99.87,7,99.89,80.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,2,99.97,100.00,10,2,0.2000,1.0000,0.3333
TMMA,ti,80,6138,8,99.87,7,99.89,80.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,2,99.97,100.00,10,2,0.2000,1.0000,0.3333
TMMA,ti,82.5,6138,8,99.87,7,99.89,80.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,7,99.89,90.00,6,1,0.1667,0.5000,0.2500,6138,16,99.74,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,85,6138,8,99.87,7,99.89,80.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,7,99.89,90.00,6,1,0.1667,0.5000,0.2500,6138,16,99.74,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,87.5,6138,8,99.87,7,99.89,80.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,7,99.89,90.00,6,1,0.1667,0.5000,0.2500,6138,16,99.74,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,90,6138,8,99.87,7,99.89,80.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,7,99.89,90.00,6,1,0.1667,0.5000,0.2500,6138,16,99.74,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,92.5,6138,8,99.87,7,99.89,80.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,4,1,0.2500,0.5000,0.3333,6138,16,99.74,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,95,6138,8,99.87,7,99.89,80.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,4,1,0.2500,0.5000,0.3333,6138,16,99.74,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,97.5,6138,8,99.87,7,99.89,80.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,4,1,0.2500,0.5000,0.3333,6138,16,99.74,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,100,6138,8,99.87,7,99.89,80.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,4,1,0.2500,0.5000,0.3333,6138,16,99.74,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
HAILO NPU,hailo,50,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,24,1,0.0417,1.0000,0.0800
HAILO NPU,hailo,52.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,24,1,0.0417,1.0000,0.0800
HAILO NPU,hailo,55,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,24,1,0.0417,1.0000,0.0800
HAILO NPU,hailo,57.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,24,1,0.0417,1.0000,0.0800
HAILO NPU,hailo,60,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,24,1,0.0417,1.0000,0.0800
HAILO NPU,hailo,62.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,65,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,67.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,70,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,72.5,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,75,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,77.5,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,80,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,95.00,19,2,0.1053,1.0000,0.1905,296,24,91.89,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,82.5,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,15,94.93,95.00,16,2,0.1250,1.0000,0.2222,296,24,91.89,4,98.65,100.00,18,1,0.0556,1.0000,0.1053
HAILO NPU,hailo,85,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,15,94.93,95.00,16,2,0.1250,1.0000,0.2222,296,24,91.89,4,98.65,100.00,18,1,0.0556,1.0000,0.1053
HAILO NPU,hailo,87.5,296,9,96.96,3,98.99,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,95.00,16,2,0.1250,1.0000,0.2222,296,24,91.89,4,98.65,100.00,16,1,0.0625,1.0000,0.1176
HAILO NPU,hailo,90,296,9,96.96,3,98.99,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,95.00,16,2,0.1250,1.0000,0.2222,296,24,91.89,4,98.65,100.00,16,1,0.0625,1.0000,0.1176
HAILO NPU,hailo,92.5,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,95.00,13,1,0.0769,0.5000,0.1333,296,24,91.89,4,98.65,100.00,14,1,0.0714,1.0000,0.1333
HAILO NPU,hailo,95,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,95.00,13,1,0.0769,0.5000,0.1333,296,24,91.89,4,98.65,100.00,14,1,0.0714,1.0000,0.1333
HAILO NPU,hailo,97.5,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,95.00,13,1,0.0769,0.5000,0.1333,296,24,91.89,4,98.65,100.00,13,1,0.0769,1.0000,0.1429
HAILO NPU,hailo,100,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,95.00,13,1,0.0769,0.5000,0.1333,296,24,91.89,4,98.65,100.00,13,1,0.0769,1.0000,0.1429
NVIDIA GPU,nvidia,50,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,41,3,0.0714,1.0000,0.1333,7624,46,99.40,28,99.63,90.00,44,3,0.0682,1.0000,0.1277
NVIDIA GPU,nvidia,52.5,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,41,3,0.0714,1.0000,0.1333,7624,46,99.40,28,99.63,90.00,44,3,0.0682,1.0000,0.1277
NVIDIA GPU,nvidia,55,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,41,3,0.0714,1.0000,0.1333,7624,46,99.40,28,99.63,90.00,44,3,0.0682,1.0000,0.1277
NVIDIA GPU,nvidia,57.5,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,41,3,0.0714,1.0000,0.1333,7624,46,99.40,28,99.63,90.00,44,3,0.0682,1.0000,0.1277
NVIDIA GPU,nvidia,60,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,41,3,0.0714,1.0000,0.1333,7624,46,99.40,28,99.63,90.00,44,3,0.0682,1.0000,0.1277
NVIDIA GPU,nvidia,62.5,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,37,3,0.0789,1.0000,0.1463,7624,46,99.40,28,99.63,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,65,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,37,3,0.0789,1.0000,0.1463,7624,46,99.40,28,99.63,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,67.5,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,37,3,0.0789,1.0000,0.1463,7624,46,99.40,28,99.63,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,70,7624,30,99.61,14,99.82,80.00,28,2,0.0714,1.0000,0.1333,7624,41,99.46,20,99.74,90.00,37,3,0.0789,1.0000,0.1463,7624,46,99.40,28,99.63,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,72.5,7624,30,99.61,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,41,99.46,20,99.74,90.00,34,3,0.0857,1.0000,0.1579,7624,46,99.40,28,99.63,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,75,7624,30,99.61,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,41,99.46,20,99.74,90.00,34,3,0.0857,1.0000,0.1579,7624,46,99.40,28,99.63,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,77.5,7624,30,99.61,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,41,99.46,20,99.74,90.00,34,3,0.0857,1.0000,0.1579,7624,46,99.40,28,99.63,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,80,7624,30,99.61,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,41,99.46,20,99.74,90.00,34,3,0.0857,1.0000,0.1579,7624,46,99.40,28,99.63,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,82.5,7624,30,99.61,14,99.82,80.00,2,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,25,3,0.1154,1.0000,0.2069,7624,46,99.40,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,85,7624,30,99.61,14,99.82,80.00,2,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,25,3,0.1154,1.0000,0.2069,7624,46,99.40,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,87.5,7624,30,99.61,14,99.82,80.00,2,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,25,3,0.1154,1.0000,0.2069,7624,46,99.40,28,99.63,90.00,23,1,0.0435,0.3333,0.0769
NVIDIA GPU,nvidia,90,7624,30,99.61,14,99.82,80.00,2,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,25,3,0.1154,1.0000,0.2069,7624,46,99.40,28,99.63,90.00,23,1,0.0435,0.3333,0.0769
NVIDIA GPU,nvidia,92.5,7624,30,99.61,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,16,0,0.0000,0.0000,0.0000,7624,46,99.40,28,99.63,90.00,13,1,0.0769,0.3333,0.1250
NVIDIA GPU,nvidia,95,7624,30,99.61,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,16,0,0.0000,0.0000,0.0000,7624,46,99.40,28,99.63,90.00,13,1,0.0769,0.3333,0.1250
NVIDIA GPU,nvidia,97.5,7624,30,99.61,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,16,0,0.0000,0.0000,0.0000,7624,46,99.40,28,99.63,90.00,13,1,0.0769,0.3333,0.1250
NVIDIA GPU,nvidia,100,7624,30,99.61,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,41,99.46,20,99.74,90.00,16,0,0.0000,0.0000,0.0000,7624,46,99.40,28,99.63,90.00,13,1,0.0769,0.3333,0.1250
AWS INF,aws,50,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,11,3,0.2308,1.0000,0.3750,635,19,97.01,15,97.64,88.33,19,3,0.1579,1.0000,0.2727
AWS INF,aws,52.5,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,11,3,0.2308,1.0000,0.3750,635,19,97.01,15,97.64,88.33,19,3,0.1579,1.0000,0.2727
AWS INF,aws,55,635,7,98.90,5,99.21,75.00,7,2,0.2857,0.6667,0.4000,635,11,98.27,6,99.06,90.00,11,3,0.2308,1.0000,0.3750,635,19,97.01,15,97.64,88.33,19,3,0.1579,1.0000,0.2727
