,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
Google TPU,coral,72.5,159,12,92.45,1,99.37,90.00,5,1,0.2000,1.0000,0.3333,159,13,91.82,8,94.97,90.00,13,1,0.0769,1.0000,0.1429,159,18,88.68,6,96.23,90.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,75,159,12,92.45,1,99.37,90.00,5,1,0.2000,1.0000,0.3333,159,13,91.82,8,94.97,90.00,13,1,0.0769,1.0000,0.1429,159,18,88.68,6,96.23,90.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,77.5,159,12,92.45,1,99.37,90.00,5,1,0.2000,1.0000,0.3333,159,13,91.82,8,94.97,90.00,13,1,0.0769,1.0000,0.1429,159,18,88.68,6,96.23,90.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,80,159,12,92.45,1,99.37,90.00,5,1,0.2000,1.0000,0.3333,159,13,91.82,8,94.97,90.00,13,1,0.0769,1.0000,0.1429,159,18,88.68,6,96.23,90.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,82.5,159,12,92.45,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,13,91.82,8,94.97,90.00,8,1,0.1250,1.0000,0.2222,159,18,88.68,6,96.23,90.00,8,1,0.1250,1.0000,0.2222
Google TPU,coral,85,159,12,92.45,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,13,91.82,8,94.97,90.00,8,1,0.1250,1.0000,0.2222,159,18,88.68,6,96.23,90.00,8,1,0.1250,1.0000,0.2222
Google TPU,coral,87.5,159,12,92.45,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,13,91.82,8,94.97,90.00,8,1,0.1250,1.0000,0.2222,159,18,88.68,6,96.23,90.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,90,159,12,92.45,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,13,91.82,8,94.97,90.00,8,1,0.1250,1.0000,0.2222,159,18,88.68,6,96.23,90.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,92.5,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,8,94.97,90.00,6,0,0.0000,0.0000,0.0000,159,18,88.68,6,96.23,90.00,5,0,0.0000,0.0000,0.0000
Google TPU,coral,95,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,8,94.97,90.00,6,0,0.0000,0.0000,0.0000,159,18,88.68,6,96.23,90.00,5,0,0.0000,0.0000,0.0000
Google TPU,coral,97.5,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,8,94.97,90.00,6,0,0.0000,0.0000,0.0000,159,18,88.68,6,96.23,90.00,5,0,0.0000,0.0000,0.0000
Google TPU,coral,100,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,8,94.97,90.00,6,0,0.0000,0.0000,0.0000,159,18,88.68,6,96.23,90.00,5,0,0.0000,0.0000,0.0000
NXP NPU,nxp,50,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,52.5,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,55,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,57.5,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,60,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,62.5,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,4,1,0.2500,0.5000,0.3333,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,65,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,4,1,0.2500,0.5000,0.3333,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,67.5,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,4,1,0.2500,0.5000,0.3333,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,70,1273,12,99.06,3,99.76,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,4,1,0.2500,0.5000,0.3333,1273,13,98.98,6,99.53,85.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,72.5,1273,12,99.06,3,99.76,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,2,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,9,2,0.2222,1.0000,0.3636
NXP NPU,nxp,75,1273,12,99.06,3,99.76,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,2,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,9,2,0.2222,1.0000,0.3636
NXP NPU,nxp,77.5,1273,12,99.06,3,99.76,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,2,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,9,2,0.2222,1.0000,0.3636
NXP NPU,nxp,80,1273,12,99.06,3,99.76,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,2,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,9,2,0.2222,1.0000,0.3636
NXP NPU,nxp,82.5,1273,12,99.06,3,99.76,85.00,1,1,1.0000,0.5000,0.6667,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,85,1273,12,99.06,3,99.76,85.00,1,1,1.0000,0.5000,0.6667,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,87.5,1273,12,99.06,3,99.76,85.00,1,1,1.0000,0.5000,0.6667,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,4,1,0.2500,0.5000,0.3333
NXP NPU,nxp,90,1273,12,99.06,3,99.76,85.00,1,1,1.0000,0.5000,0.6667,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,4,1,0.2500,0.5000,0.3333
NXP NPU,nxp,92.5,1273,12,99.06,3,99.76,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,95,1273,12,99.06,3,99.76,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,97.5,1273,12,99.06,3,99.76,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,100,1273,12,99.06,3,99.76,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,13,98.98,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
TMMA,ti,50,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,52.5,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,55,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,57.5,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,60,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,9,2,0.2222,1.0000,0.3636,6138,16,99.74,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,62.5,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,65,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,67.5,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,70,6138,7,99.89,7,99.89,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,72.5,6138,7,99.89,7,99.89,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,11,2,0.1818,1.0000,0.3077
TMMA,ti,75,6138,7,99.89,7,99.89,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,11,2,0.1818,1.0000,0.3077
TMMA,ti,77.5,6138,7,99.89,7,99.89,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,11,2,0.1818,1.0000,0.3077
TMMA,ti,80,6138,7,99.89,7,99.89,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,7,99.89,90.00,7,2,0.2857,1.0000,0.4444,6138,16,99.74,3,99.95,100.00,11,2,0.1818,1.0000,0.3077
TMMA,ti,82.5,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,5,1,0.2000,0.5000,0.2857,6138,16,99.74,3,99.95,100.00,4,2,0.5000,1.0000,0.6667
TMMA,ti,85,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,5,1,0.2000,0.5000,0.2857,6138,16,99.74,3,99.95,100.00,4,2,0.5000,1.0000,0.6667
TMMA,ti,87.5,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,5,1,0.2000,0.5000,0.2857,6138,16,99.74,3,99.95,100.00,4,2,0.5000,1.0000,0.6667
TMMA,ti,90,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,5,1,0.2000,0.5000,0.2857,6138,16,99.74,3,99.95,100.00,4,2,0.5000,1.0000,0.6667
TMMA,ti,92.5,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,3,1,0.3333,0.5000,0.4000,6138,16,99.74,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,95,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,3,1,0.3333,0.5000,0.4000,6138,16,99.74,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,97.5,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,3,1,0.3333,0.5000,0.4000,6138,16,99.74,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,100,6138,7,99.89,7,99.89,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,7,99.89,90.00,3,1,0.3333,0.5000,0.4000,6138,16,99.74,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
HAILO NPU,hailo,50,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,52.5,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,55,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,57.5,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,60,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,62.5,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,65,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,67.5,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,70,296,7,97.64,3,98.99,85.00,6,2,0.3333,1.0000,0.5000,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,72.5,296,7,97.64,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,75,296,7,97.64,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,77.5,296,7,97.64,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,80,296,7,97.64,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,14,95.27,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,4,98.65,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,82.5,296,7,97.64,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,4,98.65,100.00,16,1,0.0625,1.0000,0.1176
HAILO NPU,hailo,85,296,7,97.64,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,4,98.65,100.00,16,1,0.0625,1.0000,0.1176
HAILO NPU,hailo,87.5,296,7,97.64,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,4,98.65,100.00,14,1,0.0714,1.0000,0.1333
HAILO NPU,hailo,90,296,7,97.64,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,4,98.65,100.00,14,1,0.0714,1.0000,0.1333
HAILO NPU,hailo,92.5,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,4,98.65,100.00,11,1,0.0909,1.0000,0.1667
HAILO NPU,hailo,95,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,4,98.65,100.00,11,1,0.0909,1.0000,0.1667
HAILO NPU,hailo,97.5,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,4,98.65,100.00,10,1,0.1000,1.0000,0.1818
HAILO NPU,hailo,100,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,4,98.65,100.00,10,1,0.1000,1.0000,0.1818
NVIDIA GPU,nvidia,50,7624,27,99.65,15,99.80,80.00,26,2,0.0769,1.0000,0.1429,7624,40,99.48,20,99.74,90.00,40,2,0.0500,1.0000,0.0952,7624,43,99.44,28,99.63,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,52.5,7624,27,99.65,15,99.80,80.00,26,2,0.0769,1.0000,0.1429,7624,40,99.48,20,99.74,90.00,40,2,0.0500,1.0000,0.0952,7624,43,99.44,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,55,7624,27,99.65,15,99.80,80.00,26,2,0.0769,1.0000,0.1429,7624,40,99.48,20,99.74,90.00,40,2,0.0500,1.0000,0.0952,7624,43,99.44,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,57.5,7624,27,99.65,15,99.80,80.00,26,2,0.0769,1.0000,0.1429,7624,40,99.48,20,99.74,90.00,40,2,0.0500,1.0000,0.0952,7624,43,99.44,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,60,7624,27,99.65,15,99.80,80.00,26,2,0.0769,1.0000,0.1429,7624,40,99.48,20,99.74,90.00,40,2,0.0500,1.0000,0.0952,7624,43,99.44,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,62.5,7624,27,99.65,15,99.80,80.00,25,2,0.0800,1.0000,0.1481,7624,40,99.48,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,43,99.44,28,99.63,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,65,7624,27,99.65,15,99.80,80.00,25,2,0.0800,1.0000,0.1481,7624,40,99.48,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,43,99.44,28,99.63,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,67.5,7624,27,99.65,15,99.80,80.00,25,2,0.0800,1.0000,0.1481,7624,40,99.48,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,43,99.44,28,99.63,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,70,7624,27,99.65,15,99.80,80.00,25,2,0.0800,1.0000,0.1481,7624,40,99.48,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,43,99.44,28,99.63,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,72.5,7624,27,99.65,15,99.80,80.00,17,2,0.1176,1.0000,0.2105,7624,40,99.48,20,99.74,90.00,34,2,0.0588,1.0000,0.1111,7624,43,99.44,28,99.63,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,75,7624,27,99.65,15,99.80,80.00,17,2,0.1176,1.0000,0.2105,7624,40,99.48,20,99.74,90.00,34,2,0.0588,1.0000,0.1111,7624,43,99.44,28,99.63,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,77.5,7624,27,99.65,15,99.80,80.00,17,2,0.1176,1.0000,0.2105,7624,40,99.48,20,99.74,90.00,34,2,0.0588,1.0000,0.1111,7624,43,99.44,28,99.63,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,80,7624,27,99.65,15,99.80,80.00,17,2,0.1176,1.0000,0.2105,7624,40,99.48,20,99.74,90.00,34,2,0.0588,1.0000,0.1111,7624,43,99.44,28,99.63,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,82.5,7624,27,99.65,15,99.80,80.00,2,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,43,99.44,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,85,7624,27,99.65,15,99.80,80.00,2,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,43,99.44,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,87.5,7624,27,99.65,15,99.80,80.00,2,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,43,99.44,28,99.63,90.00,19,1,0.0526,0.3333,0.0909
NVIDIA GPU,nvidia,90,7624,27,99.65,15,99.80,80.00,2,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,43,99.44,28,99.63,90.00,19,1,0.0526,0.3333,0.0909
NVIDIA GPU,nvidia,92.5,7624,27,99.65,15,99.80,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,43,99.44,28,99.63,90.00,14,1,0.0714,0.3333,0.1176
NVIDIA GPU,nvidia,95,7624,27,99.65,15,99.80,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,43,99.44,28,99.63,90.00,14,1,0.0714,0.3333,0.1176
NVIDIA GPU,nvidia,97.5,7624,27,99.65,15,99.80,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,43,99.44,28,99.63,90.00,14,1,0.0714,0.3333,0.1176
NVIDIA GPU,nvidia,100,7624,27,99.65,15,99.80,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,43,99.44,28,99.63,90.00,14,1,0.0714,0.3333,0.1176
AWS INF,aws,50,635,8,98.74,7,98.90,76.67,8,3,0.3750,1.0000,0.5455,635,13,97.95,9,98.58,90.00,13,1,0.0769,1.0000,0.1429,635,18,97.17,15,97.64,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,52.5,635,8,98.74,7,98.90,76.67,8,3,0.3750,1.0000,0.5455,635,13,97.95,9,98.58,90.00,13,1,0.0769,1.0000,0.1429,635,18,97.17,15,97.64,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,55,635,8,98.74,7,98.90,76.67,8,3,0.3750,1.0000,0.5455,635,13,97.95,9,98.58,90.00,13,1,0.0769,1.0000,0.1429,635,18,97.17,15,97.64,83.33,18,3,0.1667,1.0000,0.2857
