,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
Accelerator,Platform,Threshold,Total,Flagged,BER,Manual,NER,VRC,Retrieved,TP,Precision,Recall,F1,Total,Flagged,BER,Manual,NER,VRC,Retrieved,TP,Precision,Recall,F1,Total,Flagged,BER,Manual,NER,VRC,Retrieved,TP,Precision,Recall,F1
NVIDIA GPU,nvidia,87.5,7624,30,99.61,12,99.84,80.00,1,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,27,3,0.1071,1.0000,0.1935,7624,44,99.42,27,99.65,90.00,21,1,0.0476,0.3333,0.0833
NVIDIA GPU,nvidia,90,7624,30,99.61,12,99.84,80.00,1,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,27,3,0.1071,1.0000,0.1935,7624,44,99.42,27,99.65,90.00,21,1,0.0476,0.3333,0.0833
NVIDIA GPU,nvidia,92.5,7624,30,99.61,12,99.84,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,18,0,0.0000,0.0000,0.0000,7624,44,99.42,27,99.65,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,95,7624,30,99.61,12,99.84,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,18,0,0.0000,0.0000,0.0000,7624,44,99.42,27,99.65,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,97.5,7624,30,99.61,12,99.84,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,18,0,0.0000,0.0000,0.0000,7624,44,99.42,27,99.65,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,100,7624,30,99.61,12,99.84,80.00,0,0,0.0000,0.0000,0.0000,7624,40,99.48,23,99.70,90.00,18,0,0.0000,0.0000,0.0000,7624,44,99.42,27,99.65,90.00,17,1,0.0588,0.3333,0.1000
AWS INF,aws,50,635,8,98.74,5,99.21,76.67,8,3,0.3750,1.0000,0.5455,635,14,97.80,11,98.27,90.00,14,3,0.1875,1.0000,0.3158,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,52.5,635,8,98.74,5,99.21,76.67,8,3,0.3750,1.0000,0.5455,635,14,97.80,11,98.27,90.00,14,3,0.1875,1.0000,0.3158,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,55,635,8,98.74,5,99.21,76.67,8,3,0.3750,1.0000,0.5455,635,14,97.80,11,98.27,90.00,14,3,0.1875,1.0000,0.3158,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,57.5,635,8,98.74,5,99.21,76.67,8,3,0.3750,1.0000,0.5455,635,14,97.80,11,98.27,90.00,14,3,0.1875,1.0000,0.3158,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,60,635,8,98.74,5,99.21,76.67,8,3,0.3750,1.0000,0.5455,635,14,97.80,11,98.27,90.00,14,3,0.1875,1.0000,0.3158,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,62.5,635,8,98.74,5,99.21,76.67,7,3,0.4286,1.0000,0.6000,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,65,635,8,98.74,5,99.21,76.67,7,3,0.4286,1.0000,0.6000,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,67.5,635,8,98.74,5,99.21,76.67,7,3,0.4286,1.0000,0.6000,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,70,635,8,98.74,5,99.21,76.67,7,3,0.4286,1.0000,0.6000,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,72.5,635,8,98.74,5,99.21,76.67,3,2,0.6667,0.6667,0.6667,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,75,635,8,98.74,5,99.21,76.67,3,2,0.6667,0.6667,0.6667,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,77.5,635,8,98.74,5,99.21,76.67,3,2,0.6667,0.6667,0.6667,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,80,635,8,98.74,5,99.21,76.67,3,2,0.6667,0.6667,0.6667,635,14,97.80,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,17,97.32,12,98.11,83.33,17,3,0.1765,1.0000,0.3000
AWS INF,aws,82.5,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,10,3,0.2500,1.0000,0.4000,635,17,97.32,12,98.11,83.33,11,2,0.1818,0.6667,0.2857
AWS INF,aws,85,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,10,3,0.2500,1.0000,0.4000,635,17,97.32,12,98.11,83.33,11,2,0.1818,0.6667,0.2857
AWS INF,aws,87.5,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,10,3,0.2500,1.0000,0.4000,635,17,97.32,12,98.11,83.33,8,0,0.0000,0.0000,0.0000
AWS INF,aws,90,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,10,3,0.2500,1.0000,0.4000,635,17,97.32,12,98.11,83.33,8,0,0.0000,0.0000,0.0000
AWS INF,aws,92.5,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,17,97.32,12,98.11,83.33,6,0,0.0000,0.0000,0.0000
AWS INF,aws,95,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,17,97.32,12,98.11,83.33,6,0,0.0000,0.0000,0.0000
AWS INF,aws,97.5,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,17,97.32,12,98.11,83.33,6,0,0.0000,0.0000,0.0000
AWS INF,aws,100,635,8,98.74,5,99.21,76.67,0,0,0.0000,0.0000,0.0000,635,14,97.80,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,17,97.32,12,98.11,83.33,6,0,0.0000,0.0000,0.0000
