,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
HAILO NPU,hailo,87.5,296,7,97.64,3,98.99,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,11,96.28,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,90,296,7,97.64,3,98.99,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,14,95.27,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,11,96.28,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,92.5,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,11,96.28,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,95,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,11,96.28,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,97.5,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,11,96.28,100.00,11,1,0.0909,1.0000,0.1667
HAILO NPU,hailo,100,296,7,97.64,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,14,95.27,95.00,13,1,0.0769,0.5000,0.1333,296,21,92.91,11,96.28,100.00,11,1,0.0909,1.0000,0.1667
NVIDIA GPU,nvidia,50,7624,28,99.63,13,99.83,80.00,28,2,0.0714,1.0000,0.1333,7624,39,99.49,19,99.75,90.00,39,3,0.0750,1.0000,0.1395,7624,42,99.45,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,52.5,7624,28,99.63,13,99.83,80.00,28,2,0.0714,1.0000,0.1333,7624,39,99.49,19,99.75,90.00,39,3,0.0750,1.0000,0.1395,7624,42,99.45,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,55,7624,28,99.63,13,99.83,80.00,28,2,0.0714,1.0000,0.1333,7624,39,99.49,19,99.75,90.00,39,3,0.0750,1.0000,0.1395,7624,42,99.45,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,57.5,7624,28,99.63,13,99.83,80.00,28,2,0.0714,1.0000,0.1333,7624,39,99.49,19,99.75,90.00,39,3,0.0750,1.0000,0.1395,7624,42,99.45,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,60,7624,28,99.63,13,99.83,80.00,28,2,0.0714,1.0000,0.1333,7624,39,99.49,19,99.75,90.00,39,3,0.0750,1.0000,0.1395,7624,42,99.45,28,99.63,90.00,42,3,0.0714,1.0000,0.1333
NVIDIA GPU,nvidia,62.5,7624,28,99.63,13,99.83,80.00,27,2,0.0741,1.0000,0.1379,7624,39,99.49,19,99.75,90.00,36,3,0.0811,1.0000,0.1500,7624,42,99.45,28,99.63,90.00,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,65,7624,28,99.63,13,99.83,80.00,27,2,0.0741,1.0000,0.1379,7624,39,99.49,19,99.75,90.00,36,3,0.0811,1.0000,0.1500,7624,42,99.45,28,99.63,90.00,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,67.5,7624,28,99.63,13,99.83,80.00,27,2,0.0741,1.0000,0.1379,7624,39,99.49,19,99.75,90.00,36,3,0.0811,1.0000,0.1500,7624,42,99.45,28,99.63,90.00,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,70,7624,28,99.63,13,99.83,80.00,27,2,0.0741,1.0000,0.1379,7624,39,99.49,19,99.75,90.00,36,3,0.0811,1.0000,0.1500,7624,42,99.45,28,99.63,90.00,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,72.5,7624,28,99.63,13,99.83,80.00,17,2,0.1176,1.0000,0.2105,7624,39,99.49,19,99.75,90.00,34,3,0.0857,1.0000,0.1579,7624,42,99.45,28,99.63,90.00,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,75,7624,28,99.63,13,99.83,80.00,17,2,0.1176,1.0000,0.2105,7624,39,99.49,19,99.75,90.00,34,3,0.0857,1.0000,0.1579,7624,42,99.45,28,99.63,90.00,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,77.5,7624,28,99.63,13,99.83,80.00,17,2,0.1176,1.0000,0.2105,7624,39,99.49,19,99.75,90.00,34,3,0.0857,1.0000,0.1579,7624,42,99.45,28,99.63,90.00,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,80,7624,28,99.63,13,99.83,80.00,17,2,0.1176,1.0000,0.2105,7624,39,99.49,19,99.75,90.00,34,3,0.0857,1.0000,0.1579,7624,42,99.45,28,99.63,90.00,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,82.5,7624,28,99.63,13,99.83,80.00,2,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,25,3,0.1154,1.0000,0.2069,7624,42,99.45,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,85,7624,28,99.63,13,99.83,80.00,2,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,25,3,0.1154,1.0000,0.2069,7624,42,99.45,28,99.63,90.00,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,87.5,7624,28,99.63,13,99.83,80.00,1,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,25,3,0.1154,1.0000,0.2069,7624,42,99.45,28,99.63,90.00,20,1,0.0500,0.3333,0.0870
NVIDIA GPU,nvidia,90,7624,28,99.63,13,99.83,80.00,1,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,25,3,0.1154,1.0000,0.2069,7624,42,99.45,28,99.63,90.00,20,1,0.0500,0.3333,0.0870
NVIDIA GPU,nvidia,92.5,7624,28,99.63,13,99.83,80.00,0,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,16,0,0.0000,0.0000,0.0000,7624,42,99.45,28,99.63,90.00,15,1,0.0667,0.3333,0.1111
NVIDIA GPU,nvidia,95,7624,28,99.63,13,99.83,80.00,0,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,16,0,0.0000,0.0000,0.0000,7624,42,99.45,28,99.63,90.00,15,1,0.0667,0.3333,0.1111
NVIDIA GPU,nvidia,97.5,7624,28,99.63,13,99.83,80.00,0,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,16,0,0.0000,0.0000,0.0000,7624,42,99.45,28,99.63,90.00,15,1,0.0667,0.3333,0.1111
NVIDIA GPU,nvidia,100,7624,28,99.63,13,99.83,80.00,0,0,0.0000,0.0000,0.0000,7624,39,99.49,19,99.75,90.00,16,0,0.0000,0.0000,0.0000,7624,42,99.45,28,99.63,90.00,15,1,0.0667,0.3333,0.1111
AWS INF,aws,50,635,7,98.90,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,7,98.90,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,13,97.95,85.00,18,3,0.1667,1.0000,0.2857
AWS INF,aws,52.5,635,7,98.90,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,7,98.90,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,13,97.95,85.00,18,3,0.1667,1.0000,0.2857
AWS INF,aws,55,635,7,98.90,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,7,98.90,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,13,97.95,85.00,18,3,0.1667,1.0000,0.2857
